route_id,name,stem,status
55140913, Amsterdam (Hoxton) - Breukelen - 47 km ENG 2026 (copy),amsterdam (hoxton) - breukelen - (copy),UNCOVERED
55140231,Amsterdam (Hoxton) - Breukelen km ENG 2026 ,amsterdam (hoxton) - breukelen km,UNCOVERED
50879561,Amsterdam (Minerva) - Haarlem - Zaandam 52 km ENG 2026,amsterdam (minerva) - haarlem - zaandam,UNCOVERED
54351790,Amsterdam (Minerva) - Haarlem - Zaandam 52 km ENG 2026,amsterdam (minerva) - haarlem - zaandam,UNCOVERED
42967423,"Amsterdam (Minerva) - Zaandam 8,5 km ENG 2026","amsterdam (minerva) - zaandam ,",UNCOVERED
54689400,Amsterdam (Ponthaven) - Zaanse Schans Loop 44km ENG,amsterdam (ponthaven) - zaanse schans loop,UNCOVERED
33567537,Antwerp - St. Amands 41 km ENG 2026,antwerp - st. amands,UNCOVERED
53518100,Antwerp - St. Amands 42 km ENG 2026 (X),antwerp - st. amands (x),UNCOVERED
53844940,Antwerp - St. Amands 42 km ENG 2026 (X),antwerp - st. amands (x),UNCOVERED
53702380,Antwerp - Terneuzen 64 km ENG 2026,antwerp - terneuzen,UNCOVERED
55708413,Antwerpen (loop city) 24km ENG 2026,antwerpen (loop city),UNCOVERED
55931255,Antwerpen - Kreekrak 41km ENG 2026,antwerpen - kreekrak,UNCOVERED
55915895,Antwerpen - St. Amands 39km ENG 2026,antwerpen - st. amands,UNCOVERED
55915884,Antwerpen - St. Amands (Kruibeke Ferry) 26 km ENG 2026,antwerpen - st. amands (kruibeke ferry),UNCOVERED
55930920,Antwerpen - Tholen 53km ENG 2026,antwerpen - tholen,UNCOVERED
38193639,Arcen - Roermond 49 km ENG 2026,arcen - roermond,UNCOVERED
55616828,Arles - Chateau du Beaux - Tarascon 54km ENG 2026,arles - chateau du beaux - tarascon,UNCOVERED
55616901,Arles - Tarascon 19km ENG 2026,arles - tarascon,UNCOVERED
55331502,Arleux - Havrincourt (via Canal & Vaucelles) 58 km ENG 2026,arleux - havrincourt (via canal & vaucelles),UNCOVERED
54975981,Arnhem - Millingen a.d. Rijn - Nijmegen - Arnhem 59km ENG,arnhem - millingen a.d. rijn - nijmegen - arnhem,UNCOVERED
55204253,Arnhem - Millingen a.d. Rijn - Nijmegen - Arnhem 59km ENG,arnhem - millingen a.d. rijn - nijmegen - arnhem,UNCOVERED
54976438,Arnhem - Tolkamer - Nijmegen - Arnhem 69km ENG,arnhem - tolkamer - nijmegen - arnhem,UNCOVERED
55204254,Arnhem - Tolkamer - Nijmegen - Arnhem 69km ENG,arnhem - tolkamer - nijmegen - arnhem,UNCOVERED
50554365,Aschach - Schlögen  26 km/16 mi ENG 2026,aschach - schlögen / mi,UNCOVERED
43310532,Aschaffenburg - Frankfurt 56 km ENG 2026,aschaffenburg - frankfurt,UNCOVERED
55569587,Asia to Kattendijkdok 1.1km ENG,asia to kattendijkdok .,UNCOVERED
55804412,Auxerre (loop) 12km ENG 2026 (T),auxerre (loop) (t),UNCOVERED
55804348,Auxerre (loop) (via Irancy & pelgrimsherberg) 52km ENG 2026 (T),auxerre (loop) (via irancy & pelgrimsherberg) (t),UNCOVERED
55804429,Auxerre - Joigny 35km ENG 2026 (T),auxerre - joigny (t),UNCOVERED
54691660,Avignon loop old city 29km ENG,avignon loop old city,UNCOVERED
55616448,Avignon loop old city 29km ENG,avignon loop old city,UNCOVERED
55312112,Bad Breisig - Winningen ENG 2026,bad breisig - winningen,UNCOVERED
55487419,Bad Breisig - Winningen ENG 2026,bad breisig - winningen,UNCOVERED
55487487,Bad Breisig - Winningen 36km ENG 2026,bad breisig - winningen,UNCOVERED
55924775,Bad Breisig - Winningen 36km ENG 2026 (traced),bad breisig - winningen (traced),UNCOVERED
54319437,Bamberg - Hassfurt - Schweinfurt 23 km ENG 2026,bamberg - hassfurt - schweinfurt,UNCOVERED
54343721,Bamberg - Hassfurt - Schweinfurt 59 km ENG 2026,bamberg - hassfurt - schweinfurt,UNCOVERED
54319470,Bamberg - Hassfurt - Schweinfurt 59 km ENG 2026 (new start),bamberg - hassfurt - schweinfurt (new start),UNCOVERED
54319357,Bamberg - Schweinfurt ENG 58 km,bamberg - schweinfurt,UNCOVERED
42684471,Bergen op Zoom - Kreekrak (east) 29 km ENG 2026,bergen op zoom - kreekrak (east),UNCOVERED
55992544,Bernkastel-Kues - Alf 49 km ENG 2026,bernkastel-kues - alf,UNCOVERED
54473490,Beverwijk - Alkmaar 36 km ENG 2026,beverwijk - alkmaar,UNCOVERED
54907238,Born - Eisden - Maastricht 45 km ENG 2026,born - eisden - maastricht,UNCOVERED
54907162,Born - Zutendaal - Maastricht 60km ENG 2026,born - zutendaal - maastricht,UNCOVERED
54360776,Breukelen - Amsterdam (Buiksloterweg) 38 km ENG 2026 (white label),breukelen - amsterdam (buiksloterweg) (white label),UNCOVERED
54360777,Breukelen - Amsterdam (Buiksloterweg) 47 km ENG 2026 (white label),breukelen - amsterdam (buiksloterweg) (white label),UNCOVERED
55377847,Breukelen - Amsterdam (Fort Uitermeer) 36km ENG 2026,breukelen - amsterdam (fort uitermeer),UNCOVERED
53844968,Breukelen - Amsterdam (Hoxten)  35 km ENG 2025,breukelen - amsterdam (hoxten),UNCOVERED
53844981,Breukelen - Amsterdam (Hoxten) 36 km ENG 2026,breukelen - amsterdam (hoxten),UNCOVERED
31571497,Breukelen - Amsterdam (Minervahaven) 50 km ENG 2026,breukelen - amsterdam (minervahaven),UNCOVERED
31571509,Breukelen - Amsterdam  (Minervahaven) 41 km ENG 2026,breukelen - amsterdam (minervahaven),UNCOVERED
47880725,Breukelen - Amsterdam (Minervahaven) 52 km ENG 2026,breukelen - amsterdam (minervahaven),UNCOVERED
55226763,Breukelen - Amsterdam (Tolhuis) 52 km ENG 2026,breukelen - amsterdam (tolhuis),UNCOVERED
45002540,Breukelen - Nigtevecht 17 km ENG 2026 (RS),breukelen - nigtevecht (rs),UNCOVERED
49760151,Breukelen - Utrecht 19 km ENG 2026 (ALT),breukelen - utrecht (alt),UNCOVERED
55806616,Breukelen - Utrecht (centrum)(EPR) 37km / 22mi ENG 2026,breukelen - utrecht (centrum)(epr) / 22mi,UNCOVERED
54311578,Breukelen - Zaandam 46 km ENG 2026,breukelen - zaandam,UNCOVERED
54311581,Breukelen - Zaandam 48 km ENG 2026,breukelen - zaandam,UNCOVERED
55376518,Bruges (city centre) - Lovendegem 41km ENG 2026,bruges (city centre) - lovendegem,UNCOVERED
55451592,Bruges - Blankenberge loop (50 km) ENG 2026,bruges - blankenberge loop ( ),UNCOVERED
53518103,Bruges - De Haan (loop) 51 km ENG 2026 (X),bruges - haan (loop) (x),UNCOVERED
53839173,Bruges - Lovendegem 41 km ENG 2026,bruges - lovendegem,UNCOVERED
55804437,Chablis (loop) 46km ENG 2026 (T),chablis (loop) (t),UNCOVERED
55618315,Chateau Neuf du Pape - Viviers 69km ENG 2026,chateau neuf du pape - viviers,UNCOVERED
55616445,Chavanay - Tournon 50km ENG 2026,chavanay - tournon,UNCOVERED
55991161,Cochem - Alf 31 km ENG 2026,cochem - alf,UNCOVERED
29303767,Cochem - Beilstein 10 km ENG 2026,cochem - beilstein,UNCOVERED
55924806,Cochem - Koblenz 51 km ENG 2026 (traced),cochem - koblenz (traced),UNCOVERED
19353605,Cologne - Bonn 39 km ENG 2026,cologne - bonn,UNCOVERED
54768540,Cologne - Bonn 36 km ENG 2026,cologne - bonn,UNCOVERED
53469343,Compiègne - Pont-Ste-Maxence 42 km ENG 2026,compiègne - pont-ste-maxence,UNCOVERED
38685281,Compiègne - Soissons 46 km ENG 2026,compiègne - soissons,UNCOVERED
26578715,Creil - Auvers-sur-Oise 54 km ENG 2026,creil - auvers-sur-oise,UNCOVERED
49206530,Cres - Martinšćica 28 km ENG 2026,cres - martinšćica,UNCOVERED
38193638,Cuijk - Arcen 56 km ENG 2026,cuijk - arcen,UNCOVERED
55174994,Cuijk - Arnhem 43km ENG 2026,cuijk - arnhem,UNCOVERED
54907421,Cuijk - Grave - Cuijk 43 km ENG 2026,cuijk - grave - cuijk,UNCOVERED
54906298,Cuijk - Groesbeek - Arnhem 47km ENG 2026,cuijk - groesbeek - arnhem,UNCOVERED
54907350,Cuijk - Groesbeek - Arnhem 44km ENG 2026,cuijk - groesbeek - arnhem,UNCOVERED
54907468,Cuijk - Groesbeek - Arnhem 47km ENG 2026,cuijk - groesbeek - arnhem,UNCOVERED
55205541,Cuijk - Groesbeek - Arnhem 47km ENG 2026,cuijk - groesbeek - arnhem,UNCOVERED
55025129,Cuijk - Groesbeek - Arnhem 47km ENG 2026LL,cuijk - groesbeek - arnhem 2026ll,UNCOVERED
55205561,Cuijk - Groesbeek - Nijmegen 30 km ENG 2026,cuijk - groesbeek - nijmegen,UNCOVERED
54907408,Cuijk - Kleve - Cuijk  55km ENG 2026,cuijk - kleve - cuijk,UNCOVERED
54907374,Cuijk - Kranenburg (D) - Nijmegen - Arnhem 53 km ENG 2026,cuijk - kranenburg (d) - nijmegen - arnhem,UNCOVERED
55205755,Cuijk - Kranenburg (D) - Nijmegen - Arnhem 53 km ENG 2026,cuijk - kranenburg (d) - nijmegen - arnhem,UNCOVERED
55205746,Cuijk - Kranenburg (D) - Nijmegen vlak 47km ENG 2026,cuijk - kranenburg (d) - nijmegen vlak,UNCOVERED
55108811,Cuijk - Lith  50 km ENG 2026 (alternative),cuijk - lith (alternative),UNCOVERED
54907277,Cuijk - Venlo 66km ENG 2026,cuijk - venlo,UNCOVERED
31563702,Cépoy - Neronville 39 km ENG 2026,cépoy - neronville,UNCOVERED
31563862,Cépoy - Neronville 46 km ENG 2026,cépoy - neronville,UNCOVERED
50553936,Danube Island - Tulln 34 km/21 mi ENG 2026,danube island - tulln / mi,UNCOVERED
50936907,Danube Island - Tulln 38 km/24 mi ENG 2026 (rain alternative),danube island - tulln / mi (rain alternative),UNCOVERED
53495025,Deinze - Ghent 41 km ENG 2026,deinze - ghent,UNCOVERED
31430994,Den Helder - Alkmaar 53 km ENG 2026,den helder - alkmaar,UNCOVERED
49578546,Den Helder - Anna Paulowna (loop) 51 km ENG 2026,den helder - anna paulowna (loop),UNCOVERED
54646546,Den Helder - Schoorl 40km ENG 2026,den helder - schoorl,UNCOVERED
54648486,Den Helder - Schoorl (via Anna Paulowna) 45 km ENG 2026,den helder - schoorl (via anna paulowna),UNCOVERED
41757947,Den Helder - Sint Maartensvlotbrug (via Anna Paulowna) 34 km ENG 2026,den helder - sint maartensvlotbrug (via anna paulowna),UNCOVERED
53522747,Den Helder - Sint Maartensvlotbrug (via coast) 27 km ENG 2026,den helder - sint maartensvlotbrug (via coast),UNCOVERED
49378071,"Den Helder: Ferry - Ship 2,1 km ENG 2026","den helder: ferry - ship ,",UNCOVERED
26560329,Denain - Tournai (via Marchiennes) 52 km ENG 2026,denain - tournai (via marchiennes),UNCOVERED
53518101,Dendermonde - Ghent (city) 39 km ENG 2026 (X),dendermonde - ghent (city) (x),UNCOVERED
53844941,Dendermonde - Ghent (city) 39 km ENG 2026 (X),dendermonde - ghent (city) (x),UNCOVERED
47414579,Dendermonde - Ghent city centre 44 km ENG 2024 (ALT),dendermonde - ghent city centre (alt),UNCOVERED
47414497,Dendermonde - Ghent city centre 38 km ENG 2025 [GPS only] ALT,dendermonde - ghent city centre alt,UNCOVERED
55226493,Deventer - Almen  - Zutphen 51km ENG 2026,deventer - almen - zutphen,UNCOVERED
55506259,Deventer - Hattem - Kampen 50km ENG 2026,deventer - hattem - kampen,UNCOVERED
55226999,Deventer - Olst - Veluwe - Zwolle 56 km ENG 2026,deventer - olst - veluwe - zwolle,UNCOVERED
55225388,Deventer - Raalte - Zwolle 66km ENG 2026,deventer - raalte - zwolle,UNCOVERED
55226473,Deventer - Twello/Bussloo - Zutphen 30 km ENG 2026,deventer - twello/bussloo - zutphen,UNCOVERED
55225358,Deventer - Wijhe - IJsseldal - Zwolle 47 km ENG 2026,deventer - wijhe - ijsseldal - zwolle,UNCOVERED
55240719,Deventer - Zwolle - Kampen 62km ENG 2026,deventer - zwolle - kampen,UNCOVERED
49182580,Doesburg - Deventer (via Zutphen) 45 km ENG 2026,doesburg - deventer (via zutphen),UNCOVERED
55240793,Doesburg - Doetinchem - Doesburg 43 km ENG 2026,doesburg - doetinchem - doesburg,UNCOVERED
55240810,Doesburg - Gaanderen - Doesburg 54 km ENG 2026,doesburg - gaanderen - doesburg,UNCOVERED
55225233,Doesburg - Ruurlo - Lochem 56 km ENG 2026,doesburg - ruurlo - lochem,UNCOVERED
55226971,Doesburg - Veluwezoom (Posbank) - Arnhem - 29km ENG 2026,doesburg - veluwezoom (posbank) - arnhem,UNCOVERED
55223830,Doesburg - Vorden - Lochem 44 km ENG 2026,doesburg - vorden - lochem,UNCOVERED
55226934,Doesburg - Westervoort - Arnhem 22km ENG 2026,doesburg - westervoort - arnhem,UNCOVERED
28962767,Doesburg - Zutphen 27 km ENG 2026,doesburg - zutphen,UNCOVERED
49672078,Don - Arleux (via Lens / Vimy) 65 km ENG 2026,don - arleux (via lens / vimy),UNCOVERED
53899238,Don - Arleux (via Lens / Vimy) 65 km ENG 2026,don - arleux (via lens / vimy),UNCOVERED
55376563,Dordrecht - Schoonhoven 32km ENG 2026,dordrecht - schoonhoven,UNCOVERED
55601964,Dordrecht - Schoonhoven 39 km ENG 2026,dordrecht - schoonhoven,UNCOVERED
55881352,Dordrecht - Schoonhoven 39km ENG 2026,dordrecht - schoonhoven,UNCOVERED
55915664,Dordrecht - Schoonhoven 32 km ENG 2026,dordrecht - schoonhoven,UNCOVERED
55915674,Dordrecht - Schoonhoven 39 km ENG 2026,dordrecht - schoonhoven,UNCOVERED
56138817,Dordrecht - Schoonhoven 26km ENG 2026,dordrecht - schoonhoven,UNCOVERED
56137621,Dordrecht - Schoonhoven (via Biesbosch) 48km ENG 2026,dordrecht - schoonhoven (via biesbosch),UNCOVERED
55693597,Dordrecht // Alblasserdam - Kinderdijk - Utrecht 69km ENG 2026,dordrecht // alblasserdam - kinderdijk - utrecht,UNCOVERED
51839345,Dordrecht // Alblasserdam - Kinderdijk - Vreeswijk 58 km ENG 2026,dordrecht // alblasserdam - kinderdijk - vreeswijk,UNCOVERED
19353670,Düsseldorf - Cologne 48 km ENG 2026,düsseldorf - cologne,UNCOVERED
54768558,Düsseldorf - Cologne 48 km ENG 2026,düsseldorf - cologne,UNCOVERED
47297291,Elburg - Harderwijk (via Veluwe) 48 km ENG 2026,elburg - harderwijk (via veluwe),UNCOVERED
54520817,Enkhuizen - Hoorn 22 km ENG 2026,enkhuizen - hoorn,UNCOVERED
38338686,Enkhuizen - Hoorn (via Blokker) 30 km ENG 2026,enkhuizen - hoorn (via blokker),UNCOVERED
28988081,Enkhuizen - Hoorn (via coast) 30 km ENG 2026,enkhuizen - hoorn (via coast),UNCOVERED
19544474,Enkhuizen - Medemblik (via coast) 24 km ENG 2026,enkhuizen - medemblik (via coast),UNCOVERED
54521020,Enkhuizen - Zaanse schans 54 km ENG 2026,enkhuizen - zaanse schans,UNCOVERED
53470020,Epernay - Dormans (high - challenging) 47 km ENG 2026,epernay - dormans (high - challenging),UNCOVERED
31570870,Epernay - Dormans (high) 38 km ENG 2026,epernay - dormans (high),UNCOVERED
31570944,Epernay - Mont St Pierre (low) 49 km ENG 2026,epernay - mont st pierre (low),UNCOVERED
28180519,Evry - Melun 29 km ENG 2026,evry - melun,UNCOVERED
55927110,Franeker - Harlingen (centre) 10km ENG 2026,franeker - harlingen (centre),UNCOVERED
55910163,Franeker - Kornwerderzand 28km ENG 2026,franeker - kornwerderzand,UNCOVERED
55929988,Franeker - Leeuwarden 25km ENG 2026,franeker - leeuwarden,UNCOVERED
43310508,Frankfurt - Mainz 40 km ENG 2026,frankfurt - mainz,UNCOVERED
49471564,Freudenberg – Aschaffenburg 52 km ENG 2026,freudenberg – aschaffenburg,UNCOVERED
55374250,Gent (city center) - Dendermonde 40km ENG 2026,gent (city center) - dendermonde,UNCOVERED
55192990,Gent (City) - Dendermonde (GPS-only) 38km ENG 2026,gent (city) - dendermonde (gps-only),UNCOVERED
44712837,"Ghent (city) - Evergem 8,0 km ENG 2026","ghent (city) - evergem ,",UNCOVERED
44712686,"Ghent (city) - Merelbeke 7,8 km ENG 2026","ghent (city) - merelbeke ,",UNCOVERED
53844942,"Ghent (city) - Merelbeke 7,7 km ENG 2026","ghent (city) - merelbeke ,",UNCOVERED
29529920,Ghent (Evergem) - Bruges 45 km ENG 2026,ghent (evergem) - bruges,UNCOVERED
53518107,Ghent (Evergem) - Bruges 44 km ENG 2026 (X),ghent (evergem) - bruges (x),UNCOVERED
45432938,Ghent (Evergem) - Deinze 31 km ENG 2024,ghent (evergem) - deinze,UNCOVERED
31620647,Ghent (Evergem) - Oudenaarde 45 km ENG 2024,ghent (evergem) - oudenaarde,UNCOVERED
34543148,Ghent (Evergem) - Oudenaarde 50 km ENG 2024,ghent (evergem) - oudenaarde,UNCOVERED
29011637,Ghent (Lovendegem) - Bruges (via Aalter-Brug) 41 km ENG 2026,ghent (lovendegem) - bruges (via aalter-brug),UNCOVERED
31594931,Ghent (Merelbeke) - Ghent  Centre - Oudenaarde 52 km ENG 2025,ghent (merelbeke) - ghent centre - oudenaarde,UNCOVERED
41402896,Ghent (Merelbeke) - Oudenaarde (via Deinze) 48 km ENG 2026,ghent (merelbeke) - oudenaarde (via deinze),UNCOVERED
41402920,Ghent (Merelbeke) - Oudenaarde (via Gavere) 32 km ENG 2026,ghent (merelbeke) - oudenaarde (via gavere),UNCOVERED
26889857,Ghent (Merelbeke) - St Amands 51 km ENG 2026,ghent (merelbeke) - st amands,UNCOVERED
50110516,"Gouda (city) - Gouda (Julianasluis) 2,5 km / 1,6 mi ENG 2026","gouda (city) - gouda (julianasluis) , / , mi",UNCOVERED
54360740,Gouda - Kudelstaart 47 km ENG 2026 (white label),gouda - kudelstaart (white label),UNCOVERED
53324046,Gouda - Oude Wetering 50 km ENG 2026,gouda - oude wetering,UNCOVERED
54360743,Gouda - Oude Wetering 50 km ENG 2026 (white label),gouda - oude wetering (white label),UNCOVERED
55073515,Gouda - Uithoorn (via Nieuweveen) 49 km ENG 2026,gouda - uithoorn (via nieuweveen),UNCOVERED
55073479,Gouda - Uithoorn (via Nieuwkoopse Plassen) 47 km ENG 2026,gouda - uithoorn (via nieuwkoopse plassen),UNCOVERED
54360773,Gouda - Uithoorn 43 km ENG 2026 (white label),gouda - uithoorn (white label),UNCOVERED
54915433,Gouda - Uithoorn 47 km ENG 2026 Uzepia,gouda - uithoorn uzepia,UNCOVERED
19453715,Gouda - Vouwenakker (Roeivereniging) 49 km ENG 2026,gouda - vouwenakker (roeivereniging),UNCOVERED
53330377,Gouda - Vreeswijk 40 km ENG 2026,gouda - vreeswijk,UNCOVERED
55889010,Grou - Sneek 56 km ENG 2026,grou - sneek,UNCOVERED
55889012,Grou - Sneek 47 km ENG 2026,grou - sneek,UNCOVERED
54313953,Grou-Heeg 37km ENG,grou-heeg,UNCOVERED
54313954,Grou-Heeg 46km ENG,grou-heeg,UNCOVERED
19010634,Haarlem (city) - Keukenhof - Leiden 37 km ENG 2026,haarlem (city) - keukenhof - leiden,UNCOVERED
53324150,Haarlem (city) - Keukenhof - Leiden (via dunes) 50 km ENG 2026,haarlem (city) - keukenhof - leiden (via dunes),UNCOVERED
54360734,Haarlem (city) - Keukenhof - Leiden (via dunes) 51 km ENG 2026  (white label),haarlem (city) - keukenhof - leiden (via dunes) (white label),UNCOVERED
54360733,Haarlem (city) - Keukenhof - Leiden 37 km ENG 2026 (white label),haarlem (city) - keukenhof - leiden (white label),UNCOVERED
53538533,Haarlem (Spaarndamseweg) - Alkmaar (via dunes) 51 km ENG 2026,haarlem (spaarndamseweg) - alkmaar (via dunes),UNCOVERED
54655609,Haarlem (Spaarndamseweg) - Alkmaar 45 km ENG 2026 peter-niels,haarlem (spaarndamseweg) - alkmaar peter-niels,UNCOVERED
54667144,Haarlem (Spaarndamseweg) - Alkmaar 43 km ENG 2026 peter-niels,haarlem (spaarndamseweg) - alkmaar peter-niels,UNCOVERED
49174660,Haarlem (Spaarndamseweg) - Amsterdam 39 km ENG 2026,haarlem (spaarndamseweg) - amsterdam,UNCOVERED
49174875,Haarlem (Spaarndamseweg) - Amsterdam 33 km ENG 2026,haarlem (spaarndamseweg) - amsterdam,UNCOVERED
26920545,Haarlem (Spaarndamseweg) - Keukenhof (loop) 47 km ENG 2026,haarlem (spaarndamseweg) - keukenhof (loop),UNCOVERED
53994388,Haarlem (Spaarndamseweg) - Keukenhof - Leiden 38 km ENG 2026,haarlem (spaarndamseweg) - keukenhof - leiden,UNCOVERED
53994387,Haarlem (Spaarndamseweg) - Keukenhof - Leiden (via dunes) 53 km ENG 2026,haarlem (spaarndamseweg) - keukenhof - leiden (via dunes),UNCOVERED
54360770,Haarlem (Spaarndamseweg) - Keukenhof - Leiden (via dunes) 53 km ENG 2026 (white label),haarlem (spaarndamseweg) - keukenhof - leiden (via dunes) (white label),UNCOVERED
26516195,Haarlem (Spaarndamseweg) - Keukenhof - Oude Wetering 55 km ENG 2026,haarlem (spaarndamseweg) - keukenhof - oude wetering,UNCOVERED
31452816,Haarlem (Spaarndamseweg) - Keukenhof - Oude Wetering 37 km ENG 2026,haarlem (spaarndamseweg) - keukenhof - oude wetering,UNCOVERED
51950902,Haarlem (Spaarndamseweg) - Zaanse Schans (loop) 57 km ENG 2026,haarlem (spaarndamseweg) - zaanse schans (loop),UNCOVERED
51953437,Haarlem (Spaarndamseweg) - Zaanse Schans (loop) 42 km ENG 2026,haarlem (spaarndamseweg) - zaanse schans (loop),UNCOVERED
54852647,Haarlem (Spaarndamseweg) - Zaanse Schans (loop) 42 km ENG 2026 (copy),haarlem (spaarndamseweg) - zaanse schans (loop) (copy),UNCOVERED
54535028,Haarlem - Alkmaar (via Heiloo) 36 km ENG 2026,haarlem - alkmaar (via heiloo),UNCOVERED
54799748,Haarlem - Zaanse Schans - Amsterdam (Tolhuis) 39km ENG,haarlem - zaanse schans - amsterdam (tolhuis),UNCOVERED
54648411,Halfweg - Zaanse schans 26 km ENG 2026,halfweg - zaanse schans,UNCOVERED
32188212,Harderwijk - Huizen  (via Putten - Spakenburg) 62 km ENG 2026,harderwijk - huizen (via putten - spakenburg),UNCOVERED
49521969,Harderwijk - Huizen (via Spakenburg) 52 km ENG 2026,harderwijk - huizen (via spakenburg),UNCOVERED
49434634,Harelbeke - Deinze 49 km ENG 2026 Michiel,harelbeke - deinze michiel,UNCOVERED
34570310,Harlingen - Franeker - Leeuwarden 51 km ENG 2026,harlingen - franeker - leeuwarden,UNCOVERED
34570313,Harlingen - Franeker - Leeuwarden 42 km ENG 2026,harlingen - franeker - leeuwarden,UNCOVERED
55873754,Harlingen - Franeker - Leeuwarden 38 km ENG 2026,harlingen - franeker - leeuwarden,UNCOVERED
41669835,Harlingen - Franeker - Makkum (via coast) 40 km ENG 2026,harlingen - franeker - makkum (via coast),UNCOVERED
41669837,Harlingen - Franeker - Makkum (via Pingjum) 45 km ENG 2026,harlingen - franeker - makkum (via pingjum),UNCOVERED
44992369,Hasselt - Maastricht 43 km ENG 2026 (RS),hasselt - maastricht (rs),UNCOVERED
26632317,Hassfurt - Bamberg 39 km ENG 2026,hassfurt - bamberg,UNCOVERED
49434216,Hassfurt - Schweinfurt 23 km ENG 2026,hassfurt - schweinfurt,UNCOVERED
31600185,Haudival - Péronne (via Ham) 57 km ENG 2026,haudival - péronne (via ham),UNCOVERED
52841713,Havrincourt - Arleux (via Vaucelles and Canal) 60 km ENG 2026,havrincourt - arleux (via vaucelles and canal),UNCOVERED
50031347,Havringcourt - Douai 47 km ENG 2026,havringcourt - douai,UNCOVERED
54313955,Heeg Galamadammen 33km ENG,heeg galamadammen,UNCOVERED
54313957,Heeg-Balk-Stavoren 44km ENG,heeg-balk-stavoren,UNCOVERED
54313958,Heeg-Stavoren 32km ENG,heeg-stavoren,UNCOVERED
50952582,Helsingborg (loop) 21 km ENG 2026,helsingborg (loop),UNCOVERED
54387007,Helsingborg (loop) 13 km ENG 2026,helsingborg (loop),UNCOVERED
49322962,Helsingør (loop) 46 km ENG 2026,helsingør (loop),UNCOVERED
50952428,Helsingør (loop) 27 km ENG 2026,helsingør (loop),UNCOVERED
44992898,Heusden - Gorinchem 24 km ENG 2026 (RS),heusden - gorinchem (rs),UNCOVERED
55205433,Heusden - Loonse & Drunense Duinen - Heusden 38km ENG 2026,heusden - loonse & drunense duinen - heusden,UNCOVERED
55205476,Heusden - Loonse & Drunense Duinen - Heusden 47km ENG 2026,heusden - loonse & drunense duinen - heusden,UNCOVERED
49611570,Hoorn - Alkmaar - Schoorl  47 km ENG 2025,hoorn - alkmaar - schoorl,UNCOVERED
49618727,Hoorn - Alkmaar - Schoorl 39 km ENG 2025,hoorn - alkmaar - schoorl,UNCOVERED
50890476,Hoorn - Alkmaar - Schoorl 39 km ENG 2025 (copy),hoorn - alkmaar - schoorl (copy),UNCOVERED
50890872,Hoorn - Medemblik 50 km ENG 2026,hoorn - medemblik,UNCOVERED
50942520,Hoorn - Medemblik 29 km ENG 2026,hoorn - medemblik,UNCOVERED
54572759,Hoorn - Medemblik - Hoorn 47km ENG 2026,hoorn - medemblik - hoorn,UNCOVERED
54521270,Hoorn - Zaanse schans 32 km ENG 2026,hoorn - zaanse schans,UNCOVERED
49499301,Huizen - Amsterdam (Minerva) 38 km ENG 2026,huizen - amsterdam (minerva),UNCOVERED
32188339,Huizen - Amsterdam (Minerva) (via Crailoo) 53 km ENG 2026,huizen - amsterdam (minerva) (via crailoo),UNCOVERED
51853957,Huizen - Utrecht 54 km ENG 2025 ALT,huizen - utrecht alt,UNCOVERED
54091379,Huizen - Zaandam 47 km ENG 2026,huizen - zaandam,UNCOVERED
34339974,Joigny - Auxerre 50 km ENG 2026,joigny - auxerre,UNCOVERED
39435878,Joigny - Auxerre 37 km ENG 2026,joigny - auxerre,UNCOVERED
