route_id,name,stem,status
54413902,Nijmegen  - Arnhem 31km NL 2026,nijmegen - arnhem,UNCOVERED
51002058,Nijmegen - Doornenburg - Arnhem kort 45 NL 2026,nijmegen - doornenburg - arnhem kort,UNCOVERED
55204241,Nijmegen - Doornenburg - Arnhem kort 45 NL 2026,nijmegen - doornenburg - arnhem kort,UNCOVERED
51001926,Nijmegen - Tolkamer - Arnhem 55 km NL 2026,nijmegen - tolkamer - arnhem,UNCOVERED
55204240,Nijmegen - Tolkamer - Arnhem 55 km NL 2026,nijmegen - tolkamer - arnhem,UNCOVERED
54413819,Nijmegen - Tolkamer - Arnhem 55 km NL 2026 (copy),nijmegen - tolkamer - arnhem (copy),UNCOVERED
