COCHEM - TREIS-GARDEN (RUNDGANG ÜBER WEINPROBE)    27.2 km    · signs & notes only ·

DIRECTIONS
  ★ 0.0 km  [dock/stay] Docking Cochem
    0.2 km   Rechts halten
    0.4 km   Scharf rechts abbiegen
    0.4 km   Scharf links abbiegen auf Stadionstraße
    1.3 km   Rechts abbiegen
    1.4 km   Scharf rechts abbiegen auf Moritzburger Straße, K 60
    1.7 km   Links abbiegen
    1.7 km   Scharf rechts abbiegen (follow 2.6 km)
    4.3 km   Links halten
    4.5 km   Links halten
  ★ 4.5 km  [food] Cafés and Restaurants on the waterfront
  ★ 4.7 km  [monument] Castle ruins
  ★ 4.8 km  [see] viewpoint
    4.8 km   Rechts abbiegen auf Moselstraße, B 49
    4.9 km   Rechts halten (follow 4.7 km)
    9.6 km   Leicht rechts abbiegen auf B 49 (follow 2.5 km)
  ★ 11.2 km  [see] Viewpoint Fahrlay
   12.1 km   Rechts abbiegen auf B 49
   12.3 km   Im Kreisverkehr Ausfahrt 1 auf Brückenstraße, L 108 nehmen
   12.6 km   Rechts abbiegen auf Welsbachstraße
   12.7 km   Links abbiegen auf Moselallee, L 202
  ★ 12.9 km  [bike_parking] Bike parking
   12.9 km   Links abbiegen auf Laygasse
  ★ 12.9 km  [bar] Beer Garden
   13.0 km   Links abbiegen auf Hauptstraße, L 202
  ★ 13.0 km  [monument] Burg Wildburg
  ★ 13.1 km  [convenience_store] Bakery Die Lohners
  ★ 13.1 km  [food] Restaurant
  ★ 13.4 km  [see] Moselblick Treis-Karden
   13.5 km   In den Kreisverkehr einfahren
   13.8 km   Links abbiegen auf B 49 (follow 2.5 km)
   16.3 km   Links halten (follow 4.7 km)
   21.0 km   Leicht links abbiegen auf Moselstraße, B 49
   21.1 km   Links abbiegen
   21.3 km   Rechts halten (follow 3.1 km)
   24.4 km   Rechts halten
   24.4 km   Rechts halten
   25.0 km   Rechts abbiegen
   25.0 km   Links abbiegen auf Moselstraße, B 49
   25.3 km   Rechts abbiegen auf Zollstraße
   25.5 km   Wenden auf Schloßstraße
  ★ 25.5 km  [monument] Reichsburg Cochem
  ★ 25.5 km  [winery] Wine tasting
   25.6 km   Links abbiegen auf Moselpromenade, B 49
   25.7 km   Rechts halten auf Moselpromenade, B 49
   25.9 km   Rechts abbiegen
   26.0 km   Links abbiegen
   26.1 km   Links abbiegen
   26.1 km   Rechts abbiegen auf Moselstraße, B 49
   26.2 km   Rechts abbiegen auf Josefstraße
   26.4 km   Links abbiegen auf L 98
  ★ 26.4 km  [monument] Historic Mustardmuseum
   26.7 km   Rechts halten auf Zehnthausstraße
   26.8 km   Links abbiegen auf Uferstraße
   26.9 km   Rechts abbiegen
   27.0 km   Scharf links abbiegen
   27.2 km   Rechts halten
