WERTHEIM - MARKTHEIDENFELD    23.2 km    · signs & notes only ·

DIRECTIONS
    0.1 km   Turn slight left
    1.0 km   Turn right
    1.0 km   Turn left onto Würzburger Straße (follow 1.5 km)
    2.5 km   Turn left (follow 3.6 km)
    6.1 km   Turn left
    7.0 km   Turn left onto Am Rechlesgraben (follow 1.8 km)
    8.8 km   Turn left (follow 1.3 km)
   10.1 km   Turn left onto Geiselbrunnweg (follow 1.5 km)
   11.6 km   Turn left (follow 2.8 km)
   14.4 km   Continue onto Maintalstraße
   14.8 km   Turn right onto St 2299
   15.0 km   Turn left
   15.1 km   Turn right (follow 2.3 km)
   17.3 km   Turn left
   18.2 km   Turn slight right onto Schleusenweg
   18.2 km   Turn left onto Am Steinernen Sand (follow 1.7 km)
   19.9 km   Flauwe bocht naar links (follow 3.0 km)
   22.9 km   Sla linksaf naar Mainkai
   23.1 km   Sla linksaf
